rank_overall,rank_support,rank_lift,rank_support_lift,flavor_a,flavor_b,pair_key,pair_count,document_cooccurrence_count,same_sentence_cooccurrence_count,same_sentence_evidence_document_count,explicit_mix_count,support,lift,normalized_lift,adjusted_lift,confidence_factor,centrality_mean,smoothed_positive_ratio,smoothed_negative_ratio,smoothed_role_ratio,overall_score_v2,document_level_positive_ratio,document_level_negative_ratio,document_level_role_ratio,same_sentence_positive_ratio,same_sentence_negative_ratio,same_sentence_role_ratio,template_evidence_count,positive_evidence_count,negative_evidence_count,role_evidence_count,is_product_name_derived,has_explicit_mix_expression,excluded_as_product_name_pair,is_parent_child_pair,parent_child_reason,context_score_eligible,normalized_support,normalized_pair_count,normalized_centrality_mean,normalized_smoothed_positive_ratio,normalized_smoothed_negative_ratio,normalized_smoothed_role_ratio,support_log1p,pair_count_log1p,lift_clipped,evidence_rows_before_dedup,evidence_rows_after_dedup,evidence_duplicates_removed,frequency_a,frequency_b,centrality_a,centrality_b,centrality_max,centrality_geometric_mean,document_level_positive_count,document_level_negative_count,document_level_role_count,same_sentence_positive_count,same_sentence_negative_count,same_sentence_role_count,smoothed_positive_ratio_for_score,smoothed_negative_ratio_for_score,smoothed_role_ratio_for_score,support_lift_score,ranking_tier,excluded_reason,score,rank_SettingA_balanced,setting,rank_SettingB_cooccurrence,rank_SettingC_context
9,10,43,11,ミント,ライム,ミント||ライム,4,4,2,2,1,0.05128205128205128,1.625,0.03843525794328653,0.03074820635462923,0.8,0.17886032872296612,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.2588751746011315,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,True,0.4073033670236856,0.5208099393420963,0.6312173118422423,0.19999999999999998,0.038709677419354833,0.0625,0.050010420574661374,1.6094379124341003,1.625,567,509,58,24,8,0.3319686316939065,0.025752025752025755,0.3319686316939065,0.09246007112395184,2,0,0,0,0,0,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.2190257866891574,Tier1,other,0.2413200172633001,,SettingC_context,,10.0
5,4,14,4,コニャック,バニラ,コニャック||バニラ,5,5,5,5,5,0.0641025641025641,5.0,0.15374103177314613,0.15374103177314613,1.0,0.10343316634525423,0.041666666666666664,0.004166666666666667,0.008333333333333333,0.2967720142235994,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,True,0.6072445818166957,0.7066950526114238,0.3647787276977266,0.12499999999999999,0.02419354838709677,0.0390625,0.06213178110700618,1.791759469228055,5.0,567,509,58,6,13,0.010212010212010212,0.19665432247849826,0.19665432247849826,0.04481334566160368,0,0,0,0,0,0,0.041666666666666664,0.004166666666666667,0.008333333333333333,0.3804928067949209,Tier1,other,0.23707970286461522,,SettingC_context,,11.0
11,8,34,9,オレンジ,レモン,オレンジ||レモン,4,4,2,2,1,0.05128205128205128,1.95,0.04953877690468042,0.03963102152374434,0.8,0.1301299890585605,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.23527565204037285,0.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,True,0.4073033670236856,0.5208099393420963,0.45908246948865894,0.19999999999999998,0.038709677419354833,0.0625,0.050010420574661374,1.6094379124341003,1.95,567,509,58,10,16,0.025707625707625713,0.23455235240949526,0.23455235240949526,0.07765168436412971,1,0,0,0,0,0,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.22346719427371498,Tier1,other,0.21683221318562987,,SettingC_context,,12.0
15,22,48,24,グアバ,レモン,グアバ||レモン,3,3,2,2,0,0.038461538461538464,1.21875,0.024555859241544176,0.014733515544926506,0.6,0.1912719606400925,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.20072955845777493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,True,0.2049088246054759,0.2933049473885764,0.6750601070724551,0.19999999999999998,0.038709677419354833,0.0625,0.03774032798284703,1.3862943611198906,1.21875,567,509,58,12,16,0.1479915688706897,0.23455235240949526,0.23455235240949526,0.18631095141024884,0,0,0,0,0,0,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.1098211700752012,Tier1,other,0.20501532444273468,,SettingC_context,,13.0
10,5,22,5,オレンジ,グレープフルーツ,オレンジ||グレープフルーツ,5,5,4,4,2,0.0641025641025641,3.25,0.09395285275025597,0.09395285275025597,1.0,0.0486920486920487,0.047619047619047616,0.0047619047619047615,0.009523809523809523,0.25588367224842007,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,True,0.6072445818166957,0.7066950526114238,0.17141143901501957,0.14285714285714282,0.02764976958525345,0.044642857142857144,0.06213178110700618,1.791759469228055,3.25,567,509,58,10,12,0.025707625707625713,0.07167647167647169,0.07167647167647169,0.04292588852781,1,0,0,0,0,0,0.047619047619047616,0.0047619047619047615,0.009523809523809523,0.35059871728347586,Tier1,other,0.20451392879172492,,SettingC_context,,14.0
13,9,42,10,ミント,ライチ,ミント||ライチ,4,4,1,1,0,0.05128205128205128,1.625,0.03843525794328653,0.03074820635462923,0.8,0.17385144871408612,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.22190665654034275,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.4073033670236856,0.5208099393420963,0.6135239656305318,0.0,0.0,0.0,0.050010420574661374,1.6094379124341003,1.625,567,509,58,24,8,0.3319686316939065,0.015734265734265732,0.3319686316939065,0.07227228145362864,0,0,0,0,0,0,0.0,0.0,0.0,0.2190257866891574,Tier2,other,0.17810149920251128,,SettingC_context,,15.0
18,19,39,21,ライチ,レモン,ライチ||レモン,3,3,2,2,1,0.038461538461538464,1.828125,0.04537495729415771,0.027224974376494626,0.6,0.1251433090718805,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.1688135384857892,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,True,0.2049088246054759,0.2933049473885764,0.4414675425399367,0.19999999999999998,0.038709677419354833,0.0625,0.03774032798284703,1.3862943611198906,1.828125,567,509,58,8,16,0.015734265734265732,0.23455235240949526,0.23455235240949526,0.0607495600099963,1,0,0,0,0,0,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.11606689949098527,Tier1,other,0.17185015858759214,,SettingC_context,,16.0
16,24,51,26,グアバ,ミント,グアバ||ミント,3,3,1,1,0,0.038461538461538464,0.8125,0.010676460539801815,0.006405876323881089,0.6,0.2399801002822981,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.19014159598707056,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.2049088246054759,0.2933049473885764,0.8471165301630502,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,0.8125,567,509,58,12,24,0.1479915688706897,0.3319686316939065,0.3319686316939065,0.22164963031829624,1,0,0,0,0,0,0.0,0.0,0.0,0.1056573504646785,Tier2,other,0.16901012589413486,,SettingC_context,,17.0
17,7,31,8,グアバ,グレープフルーツ,グアバ||グレープフルーツ,4,4,3,3,0,0.05128205128205128,2.1666666666666665,0.05694112287894301,0.04555289830315441,0.8,0.10983402027358069,0.05555555555555555,0.17222222222222225,0.011111111111111112,0.17189592950604998,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0,0,1,0,False,False,False,False,,True,0.4073033670236856,0.5208099393420963,0.38738907659881566,0.16666666666666663,1.0,0.052083333333333336,0.050010420574661374,1.6094379124341003,2.1666666666666665,567,509,58,12,12,0.1479915688706897,0.07167647167647169,0.1479915688706897,0.10299278370117297,0,1,0,0,1,0,0.05555555555555555,0.17222222222222225,0.011111111111111112,0.22642813266342,Tier1,other,0.14848530297336593,,SettingC_context,,18.0
19,23,49,25,ベリー,ミント,ベリー||ミント,3,3,1,1,0,0.038461538461538464,1.0833333333333333,0.019929393007630053,0.011957635804578032,0.6,0.18406781964474275,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.1619038908911224,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.2049088246054759,0.2933049473885764,0.6496122303889007,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,1.0833333333333333,567,509,58,9,24,0.036167007595579025,0.3319686316939065,0.3319686316939065,0.10957331802937928,2,0,0,0,0,0,0.0,0.0,0.0,0.10843323020502697,Tier2,other,0.140217244850117,,SettingC_context,,19.0
22,52,52,52,バニラ,ミント,バニラ||ミント,2,2,1,1,0,0.02564102564102564,0.5,0.0,0.0,0.4,0.2643114770862024,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.13995968714879192,0.0,0.5,0.5,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.9330645809919462,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,0.5,567,509,58,13,24,0.19665432247849826,0.3319686316939065,0.3319686316939065,0.25550551138846167,0,1,1,0,0,0,0.0,0.0,0.0,0.0,Tier2,other,0.13995968714879192,,SettingC_context,,20.0
20,12,9,13,キャラメル,ココナッツ,キャラメル||ココナッツ,3,3,2,2,2,0.038461538461538464,7.8,0.2494021182097704,0.14964127092586224,0.6,0.024862271428205497,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.14628276667892226,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,True,False,False,,True,0.2049088246054759,0.2933049473885764,0.08723523624521098,0.19999999999999998,0.038709677419354833,0.0625,0.03774032798284703,1.3862943611198906,7.8,567,509,58,5,6,0.024698652995356295,0.025025889861054695,0.025025889861054695,0.024861733036499994,1,0,0,0,0,0,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.17727504776566907,Tier1,other,0.13707775712578843,,SettingC_context,,21.0
24,51,50,51,ダブルアップル,ミント,ダブルアップル||ミント,2,2,1,1,1,0.02564102564102564,1.0833333333333333,0.019929393007630053,0.00797175720305202,0.4,0.1986626773714686,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.10716799576335047,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.7011670430839164,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.0833333333333333,567,509,58,6,24,0.0653567230490307,0.3319686316939065,0.3319686316939065,0.1472969175596839,0,0,0,0,0,0,0.0,0.0,0.0,0.00398587860152601,Tier2,other,0.10637082004304527,,SettingC_context,,22.0
21,11,3,7,ダブルアップル,リコリス,ダブルアップル||リコリス,3,3,1,1,0,0.038461538461538464,13.0,0.42705842159207263,0.25623505295524357,0.6,0.033830363775418704,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.143368523685663,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,False,False,False,,False,0.2049088246054759,0.2933049473885764,0.11891408710139559,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,13.0,567,509,58,6,3,0.0653567230490307,0.0023040045018066996,0.0653567230490307,0.01227119326423883,1,0,0,0,0,0,0.0,0.0,0.0,0.23057193878035975,Tier2,other,0.09725413592959105,,SettingC_context,,23.0
26,45,33,45,ジャスミン,ミント,ジャスミン||ミント,2,2,1,1,0,0.02564102564102564,2.1666666666666665,0.05694112287894301,0.022776449151577206,0.4,0.17346017332281072,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.09751538620594905,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.6121418261203649,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.1666666666666665,567,509,58,3,24,0.014951714951714956,0.3319686316939065,0.3319686316939065,0.07045211390723587,0,0,0,0,0,0,0.0,0.0,0.0,0.011388224575788603,Tier2,other,0.09523774129079132,,SettingC_context,,24.0
23,18,36,20,オレンジ,グアバ,オレンジ||グアバ,3,3,1,1,0,0.038461538461538464,1.95,0.04953877690468042,0.02972326614280825,0.6,0.08684959728915771,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.11483331386510122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.2049088246054759,0.2933049473885764,0.3061989996517092,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,1.95,567,509,58,10,12,0.025707625707625713,0.1479915688706897,0.1479915688706897,0.0616807251936292,0,0,0,0,0,0,0.0,0.0,0.0,0.11731604537414209,Tier2,other,0.0913701047902728,,SettingC_context,,25.0
27,16,28,18,グレープフルーツ,ライム,グレープフルーツ||ライム,3,3,2,1,0,0.038461538461538464,2.4375,0.06619405534677125,0.03971643320806275,0.6,0.048714248714248724,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.09712523442535963,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,False,False,False,,False,0.2049088246054759,0.2933049473885764,0.17148985827800778,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,2.4375,567,509,58,12,8,0.07167647167647169,0.025752025752025755,0.07167647167647169,0.04296294152437474,0,0,0,0,0,0,0.0,0.0,0.0,0.12231262890676933,Tier2,other,0.07266270864400576,,SettingC_context,,26.0
28,15,19,17,バナナ,ミルク,バナナ||ミルク,3,3,1,1,1,0.038461538461538464,3.5454545454545454,0.1040469608969777,0.062428176538186615,0.6,0.03778480371886965,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.09701210157999485,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9,0,0,0,True,True,False,False,,False,0.2049088246054759,0.2933049473885764,0.13288273375870274,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,3.5454545454545454,567,509,58,6,11,0.01010927412026313,0.06546033331747617,0.06546033331747617,0.025724627373592025,1,0,0,0,0,0,0.0,0.0,0.0,0.13366850057183127,Tier2,other,0.07027840146562858,,SettingC_context,,27.0
30,42,29,42,カルダモン,レモン,カルダモン||レモン,2,2,1,1,0,0.02564102564102564,2.4375,0.06619405534677125,0.026477622138708502,0.4,0.12376968269825413,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.07211170813105848,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.43661535064254237,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.4375,567,509,58,4,16,0.012987012987012988,0.23455235240949526,0.23455235240949526,0.05519179691653971,1,0,0,0,0,0,0.0,0.0,0.0,0.013238811069354251,Tier2,other,0.06946394591718763,,SettingC_context,,28.0
31,43,30,43,キャラメル,バニラ,キャラメル||バニラ,2,2,1,1,1,0.02564102564102564,2.4,0.06491288008199503,0.025965152032798013,0.4,0.11067648773692727,0.3333333333333333,0.008333333333333333,0.016666666666666666,0.06504603876492382,0.5,0.0,0.0,1.0,0.0,0.0,0,1,0,0,False,True,False,False,,False,0.0,0.0,0.3903650050448288,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.4,567,509,58,5,13,0.024698652995356295,0.19665432247849826,0.19665432247849826,0.06969287532404818,1,0,0,1,0,0,0.0,0.0,0.0,0.012982576016399006,Tier2,other,0.062449523561644016,,SettingC_context,,29.0
25,25,1,12,ガムシナモン,バブルガム,ガムシナモン||バブルガム,2,2,1,1,0,0.02564102564102564,39.0,1.0,0.4,0.4,0.0001665001665001665,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.1,0.0,0.0,0.5,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,29.77000000000008,567,509,58,2,2,0.0001665001665001665,0.0001665001665001665,0.0001665001665001665,0.0001665001665001665,0,0,1,0,0,0,0.0,0.0,0.0,0.2,Tier2,other,0.06,,SettingC_context,,30.0
32,44,32,44,グアバ,ダブルアップル,グアバ||ダブルアップル,2,2,1,1,0,0.02564102564102564,2.1666666666666665,0.05694112287894301,0.022776449151577206,0.4,0.1066741459598602,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.062128184811350025,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.37622715015637154,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.1666666666666665,567,509,58,12,6,0.1479915688706897,0.0653567230490307,0.1479915688706897,0.09834756723108722,0,1,0,0,0,0,0.0,0.0,0.0,0.011388224575788603,Tier2,other,0.05985053989619231,,SettingC_context,,31.0
29,26,2,14,ツーアップル,リコリス,ツーアップル||リコリス,2,2,1,1,0,0.02564102564102564,26.0,0.8711991800478281,0.34847967201913127,0.4,0.0011520022509033498,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.08764209550376846,0.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,False,False,False,False,,False,0.0,0.0,0.003481183326570988,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,26.0,567,509,58,2,3,0.0,0.0023040045018066996,0.0023040045018066996,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.17423983600956564,Tier2,other,0.05279412830185534,,SettingC_context,,32.0
36,50,46,50,グアバ,ベリー,グアバ||ベリー,2,2,1,1,0,0.02564102564102564,1.4444444444444444,0.03226663629806771,0.012906654519227085,0.4,0.09207928823313437,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.05192751424901014,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,False,False,False,,False,0.0,0.0,0.32467233746135576,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.4444444444444444,567,509,58,12,9,0.1479915688706897,0.036167007595579025,0.1479915688706897,0.07316018176185657,0,0,0,0,0,0,0.0,0.0,0.0,0.0064533272596135425,Tier2,other,0.05063684879708743,,SettingC_context,,33.0
34,36,16,36,グアバ,リコリス,グアバ||リコリス,2,2,1,1,0,0.02564102564102564,4.333333333333333,0.13096458262156893,0.052385833048627574,0.4,0.0751477866862482,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.0528259943892363,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.26486357418052936,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,4.333333333333333,567,509,58,12,3,0.1479915688706897,0.0023040045018066996,0.1479915688706897,0.018465460755353637,0,1,0,0,0,0,0.0,0.0,0.0,0.026192916524313787,Tier2,other,0.04758741108437354,,SettingC_context,,34.0
37,39,23,39,グアバ,パイナップル,グアバ||パイナップル,2,2,2,2,1,0.02564102564102564,3.25,0.09395285275025597,0.03758114110010239,0.4,0.07931176475132518,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.05133114413471471,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.2795723923979274,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,3.25,567,509,58,12,4,0.1479915688706897,0.010631960631960632,0.1479915688706897,0.039666617376520316,0,0,0,0,0,0,0.0,0.0,0.0,0.018790570550051195,Tier2,other,0.04757303002470447,,SettingC_context,,35.0
35,35,15,35,グアバ,ブルーベリー,グアバ||ブルーベリー,2,2,1,1,0,0.02564102564102564,4.333333333333333,0.13096458262156893,0.052385833048627574,0.4,0.07399578443534485,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.052215595219388934,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,False,False,False,,False,0.0,0.0,0.26079424638154697,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,4.333333333333333,567,509,58,12,3,0.1479915688706897,0.0,0.1479915688706897,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.026192916524313787,Tier2,other,0.046977011914526176,,SettingC_context,,36.0
39,47,38,47,グアバ,パッションフルーツ,グアバ||パッションフルーツ,2,2,2,2,2,0.02564102564102564,1.8571428571428572,0.04636634291571074,0.018546537166284297,0.4,0.08176671720627762,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.047873272676076786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.28824425589670477,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.8571428571428572,567,509,58,12,7,0.1479915688706897,0.015541865541865546,0.1479915688706897,0.04795899357490724,0,0,0,0,0,0,0.0,0.0,0.0,0.009273268583142149,Tier2,other,0.04601861895944836,,SettingC_context,,37.0
33,27,4,27,ダブルアップル,ツーアップル,ダブルアップル||ツーアップル,2,2,1,1,0,0.02564102564102564,13.0,0.42705842159207263,0.17082336863682906,0.4,0.03267836152451535,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.059932556054569236,0.0,0.5,0.5,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.11484475930241315,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,13.0,567,509,58,6,2,0.0653567230490307,0.0,0.0653567230490307,0.0,0,1,1,0,0,0,0.0,0.0,0.0,0.08541168431841453,Tier2,other,0.04285021919088633,,SettingC_context,,38.0
38,31,8,31,ジャスミン,ダブルアップル,ジャスミン||ダブルアップル,2,2,1,1,1,0.02564102564102564,8.666666666666666,0.27901150210682074,0.1116046008427283,0.4,0.04015421900037283,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.04908901712773502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.14125244611368631,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,8.666666666666666,567,509,58,3,6,0.014951714951714956,0.0653567230490307,0.0653567230490307,0.031260119852733866,0,0,0,0,0,0,0.0,0.0,0.0,0.05580230042136415,Tier2,other,0.037928557043462194,,SettingC_context,,39.0
40,30,7,30,ゴールデンデリシャスアップル,ダブルアップル,ゴールデンデリシャスアップル||ダブルアップル,2,2,1,1,1,0.02564102564102564,8.666666666666666,0.27901150210682074,0.1116046008427283,0.4,0.03517586402201785,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.04645118916896976,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.12366692638858458,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,8.666666666666666,567,509,58,3,6,0.004995004995004996,0.0653567230490307,0.0653567230490307,0.018068125472418727,0,0,1,0,0,0,0.0,0.0,0.0,0.05580230042136415,Tier2,other,0.03529072908469693,,SettingC_context,,40.0
45,49,45,49,グレープフルーツ,ライチ,グレープフルーツ||ライチ,2,2,2,2,1,0.02564102564102564,1.625,0.03843525794328653,0.015374103177314614,0.4,0.04370536870536871,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.026913002604273248,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.1537965120662973,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.625,567,509,58,12,8,0.07167647167647169,0.015734265734265732,0.07167647167647169,0.03358238604167632,0,0,0,0,0,0,0.0,0.0,0.0,0.007687051588657307,Tier2,other,0.025375592286541786,,SettingC_context,,41.0
43,38,20,38,ハニー,ミルク,ハニー||ミルク,2,2,1,1,0,0.02564102564102564,3.5454545454545454,0.1040469608969777,0.04161878435879108,0.4,0.03443401836258979,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.028561661185226357,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.12104643397019059,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,3.5454545454545454,567,509,58,4,11,0.0034077034077034073,0.06546033331747617,0.06546033331747617,0.01493550805682098,1,0,0,0,0,0,0.0,0.0,0.0,0.02080939217939554,Tier2,other,0.024399782749347253,,SettingC_context,,42.0
41,28,5,28,カルダモン,チェリー,カルダモン||チェリー,2,2,1,1,0,0.02564102564102564,9.75,0.31602323197813376,0.1264092927912535,0.4,0.00888000888000888,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.03621925730624309,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.03077956072286474,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,9.75,567,509,58,4,4,0.012987012987012988,0.004773004773004773,0.012987012987012988,0.00787318709126666,0,0,1,0,0,0,0.0,0.0,0.0,0.06320464639562676,Tier2,other,0.023578328027117734,,SettingC_context,,43.0
44,32,10,32,ココナッツ,ハニー,ココナッツ||ハニー,2,2,1,1,1,0.02564102564102564,6.5,0.20498804236419485,0.08199521694567795,0.4,0.014216796634379051,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.02794348526319478,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.04963120684516862,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,6.5,567,509,58,6,4,0.025025889861054695,0.0034077034077034073,0.025025889861054695,0.009234760969311888,0,0,0,0,0,0,0.0,0.0,0.0,0.040997608472838974,Tier2,other,0.019743963568626986,,SettingC_context,,44.0
47,48,40,48,オレンジ,ベリー,オレンジ||ベリー,2,2,1,1,1,0.02564102564102564,1.7333333333333334,0.042136430930417836,0.016854572372167136,0.4,0.03093731665160237,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.02051784807467573,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.10869469987755966,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.7333333333333334,567,509,58,10,9,0.025707625707625713,0.036167007595579025,0.036167007595579025,0.030492095602500033,0,0,0,0,0,0,0.0,0.0,0.0,0.008427286186083568,Tier2,other,0.018832390837459016,,SettingC_context,,45.0
42,29,6,29,キウイ,ピーチ,キウイ||ピーチ,2,2,2,2,1,0.02564102564102564,8.666666666666666,0.27901150210682074,0.1116046008427283,0.4,0.0019425019425019423,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.028842181366540362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.006273541039055233,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,8.666666666666666,567,509,58,3,6,0.0006105006105006105,0.003274503274503274,0.003274503274503274,0.001413890465407592,0,0,0,0,0,0,0.0,0.0,0.0,0.05580230042136415,Tier2,other,0.01768172128226753,,SettingC_context,,46.0
46,33,11,33,シガー,チョコレート,シガー||チョコレート,2,2,1,1,0,0.02564102564102564,6.24,0.19610522719507975,0.0784420908780319,0.4,0.009831834831834831,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.024731790713030485,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.034141786623483404,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,6.24,567,509,58,5,5,0.000666000666000666,0.018997668997668995,0.018997668997668995,0.00355702968850525,1,0,0,0,0,0,0.0,0.0,0.0,0.03922104543901595,Tier2,other,0.016887581625227296,,SettingC_context,,47.0
51,46,37,46,オレンジ,ライチ,オレンジ||ライチ,2,2,1,1,1,0.02564102564102564,1.95,0.04953877690468042,0.01981551076187217,0.4,0.020720945720945724,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.015844842958346664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.07260643511919081,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.95,567,509,58,10,8,0.025707625707625713,0.015734265734265732,0.025707625707625713,0.020111952025619596,0,0,0,0,0,0,0.0,0.0,0.0,0.009907755380936085,Tier2,other,0.013863291882159446,,SettingC_context,,48.0
